target_end_date,location,horizon,model,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2026-02-14,36,1.0,UNC_IDD-InfluPaint,30.911883678195775,0.0,13.341869504877348,17.57001417331842,-0.5,True,True,59.4463848438198
2026-02-21,36,2.0,UNC_IDD-InfluPaint,95.61219636934038,0.0,80.60691000424644,15.00528636509396,-0.95,False,False,153.4522932066609
2026-02-28,36,3.0,UNC_IDD-InfluPaint,108.63300179943376,0.0,93.31905263918097,15.313949160252795,-0.95,False,False,171.73093738016038
2026-02-07,37,0.0,UNC_IDD-InfluPaint,85.4194578447766,0.0,72.2256482118466,13.193809632929996,-0.98,False,False,136.16086075279847
2026-02-14,37,1.0,UNC_IDD-InfluPaint,68.62979512404857,0.0,54.98379070501586,13.64600441903272,-0.95,False,False,115.37758581797516
2026-02-21,37,2.0,UNC_IDD-InfluPaint,132.7197483871278,0.0,120.47302356970147,12.24672481742634,-1.0,False,False,183.6455153402349
2026-02-28,37,3.0,UNC_IDD-InfluPaint,107.1210592673251,0.0,97.00836987741158,10.112689389913502,-0.98,False,False,155.73047168549706
2026-02-14,27,0.0,UNC_IDD-InfluPaint,20.854860265825074,0.0,9.703121330780656,11.151738935044415,-0.6000000000000001,False,True,40.4302574383056
2026-02-21,27,1.0,UNC_IDD-InfluPaint,43.68630610942701,0.0,31.713970320767,11.972335788659995,-0.8,False,True,81.84731972111716
2026-02-28,27,2.0,UNC_IDD-InfluPaint,26.146762487248377,0.0,12.03925967372206,14.107502813526315,-0.5,True,True,50.45327093453011
